,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002742.XSHE,2015-04-09,41.98,41.9758,3.7,3.34,-61.61,002742.XSHE,2.61,2.61,1.34,8.33,22.06,90.33,9.67,8.33,1.77,6.12,3.09,100.45,0.0,,49.75,-6.55,-67.69,4.69,-16.56,4.69,-16.56,202.96,-30.19,208.34,-28.72,203.85,-29.89,-1,1,1
0,002742.XSHE,2015-08-17,41.19,47.7036,4.16,3.76,8.68,002742.XSHE,3.32,3.32,1.74,8.02,21.48,91.14,8.86,8.02,1.62,6.55,2.2,96.92,0.0,,33.12,-1.3,-14.71,3.57,32.42,3.57,32.42,-15.17,21.32,-9.04,27.47,-8.57,28.12,-1,1,1
0,002742.XSHE,2015-10-30,32.18,36.3619,3.17,2.83,14.19,002742.XSHE,2.83,2.83,1.5,7.59,21.24,91.03,8.97,7.59,2.26,7.26,1.34,100.21,0.0,100.07,52.9,-8.11,-90.45,25.16,-7.94,25.16,-7.94,6.31,-6.84,2.57,-12.88,2.21,-13.36,1,1,1
0,002742.XSHE,2016-02-02,56.37,64.0038,5.46,4.73,30.16,002742.XSHE,4.3,4.39,2.33,10.77,21.84,87.05,12.95,10.77,1.91,4.95,1.69,101.56,0.0,102.09,73.54,27.88,215.38,12.53,10.64,12.53,10.64,26.03,59.73,24.18,56.9,20.62,54.99,-1,-1,-1
0,002742.XSHE,2016-04-27,40.22,40.2214,4.0,3.47,20.77,002742.XSHE,2.08,2.09,1.23,8.54,22.63,89.89,10.11,8.54,1.4,8.38,1.82,100.34,0.0,100.35,55.59,-4.52,-44.69,6.8,-20.81,6.8,-20.81,11.67,-38.15,9.48,-37.16,8.0,-37.23,-1,1,1
0,002742.XSHE,2016-08-18,40.38,41.0138,3.99,3.49,-14.97,002742.XSHE,2.8518,2.8299,1.5182,8.436,23.9965,90.1567,9.8433,8.436,1.7268,8.0142,2.3128,99.359,,99.2327,37.0897,-6.6122,-67.1744,11.6182,38.395,11.6182,38.395,23.9999,34.7215,17.3687,36.6496,16.4799,38.7243,-1,-1,-1
0,002742.XSHE,2016-10-28,37.29,39.4172,3.83,3.25,-21.44,002742.XSHE,1.2163,1.1315,0.6116,4.8387,22.1859,94.5604,5.4396,4.8387,2.0963,9.779,2.9665,93.2064,,93.0283,71.7247,16.1811,297.4695,-6.1576,-22.6042,-6.1576,-22.6042,-43.071,-57.2297,-40.1919,-55.6074,-41.9217,-57.0716,-1,-1,-1
0,002742.XSHE,2017-01-26,42.2,40.8009,3.92,3.42,-32.14,002742.XSHE,3.2027,3.1637,1.5589,9.424,26.9509,88.8114,11.1886,9.424,3.2134,8.4006,2.5632,98.4835,,98.7822,83.7627,25.3766,226.8072,15.3297,35.9727,15.3297,35.9727,-0.3207,179.68,0.947,164.8251,0.4866,168.7983,1,1,1
0,002742.XSHE,2017-04-29,45.43,45.4295,4.11,3.54,-69.09,002742.XSHE,1.9905,1.7862,0.9538,8.2461,26.1334,90.5948,10.1748,8.2461,2.0111,10.2712,3.6405,91.8362,7.5149,89.7351,80.3291,3.288,34.9591,4.7868,-28.0523,4.7868,-28.0523,5.4408,-34.5714,1.1373,-37.0445,0.6228,-37.1402,1,1,1
0,002742.XSHE,2017-08-12,48.4228,48.4886,4.5215,3.7429,-55.9627,002742.XSHE,7.5203,2.7534,3.2018,22.2588,23.6386,90.2245,23.5772,22.2588,1.9006,9.1437,2.1303,41.5668,58.1577,36.6128,62.861,42.5355,435.1232,9.8367,45.0646,9.8367,45.0646,163.0869,236.1456,189.8114,291.5729,183.9452,291.4627,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002743.XSHE,2015-04-24,81.99,81.9882,4.36,1.74,-17.87,002743.XSHE,0.4,0.36,0.09,0.77,15.9,99.06,0.94,0.77,1.66,4.02,7.4,92.52,0.0,91.14,93.01,-52.24,-5561.04,-5.37,-25.37,-5.37,-25.37,17.93,-60.57,8.25,-72.13,9.75,-72.51,1,1,1
0,002743.XSHE,2015-08-26,141.89,142.7075,7.54,3.06,253.99,002743.XSHE,2.12,2.09,0.44,3.81,16.81,95.48,4.52,3.81,1.27,3.83,5.44,98.77,0.0,98.72,105.35,-3.25,-71.87,-33.52,3.2,-33.52,3.2,-23.63,396.39,-28.0,413.07,-28.41,434.57,-1,-1,-1
0,002743.XSHE,2015-10-24,94.89,82.4248,4.35,1.96,-24.53,002743.XSHE,1.26,1.15,0.26,2.62,19.13,97.21,2.79,2.62,1.71,5.36,6.22,91.65,0.0,91.6,101.43,36.31,1300.14,-33.66,-12.32,-33.66,-12.32,-11.91,-45.81,-8.6,-39.69,-7.42,-40.16,1,1,1
0,002743.XSHE,2016-04-11,136.34,116.1681,6.07,3.06,108.1,002743.XSHE,1.06,0.88,0.22,1.47,16.15,99.15,0.85,1.47,1.71,3.82,3.32,75.27,0.0,83.31,61.71,39.62,4683.6001,3.85,53.78,3.85,53.78,-50.59,-53.42,-25.49,-13.59,-25.44,-15.21,-1,-1,-1
0,002743.XSHE,2016-04-29,102.52,110.2626,4.56,2.3,81.29,002743.XSHE,0.85,0.83,0.18,1.38,10.75,98.17,1.83,1.38,1.18,3.42,2.7,98.62,0.0,97.9,70.64,-14.29,-779.42,38.29,-0.62,38.29,-0.62,169.92,115.4,147.99,-7.25,155.34,-5.85,-1,-1,-1
0,002743.XSHE,2016-08-24,100.76,113.5299,4.61,2.15,41.99,002743.XSHE,3.1649,3.1599,0.6261,5.0692,10.5302,94.2062,5.7938,5.0692,1.105,3.8289,3.8296,99.7582,,99.8424,89.0359,-28.5351,-492.5094,36.8516,2.1276,36.8516,2.1276,75.4679,222.6947,81.8678,276.2757,80.6545,278.2158,1,1,1
0,002743.XSHE,2016-10-28,112.03,165.6358,6.58,2.9,53.04,002743.XSHE,1.103,1.0069,0.3221,2.3652,6.9329,97.4972,2.5028,2.3652,0.7541,2.9174,1.1591,92.2332,,91.2902,70.2261,-15.1793,-606.498,104.414,30.9733,104.414,30.9733,83.1809,-43.423,84.278,-38.8908,84.4646,-38.9003,-1,-1,-1
0,002743.XSHE,2017-04-28,99.39,168.8667,2.72,2.5,5.33,002743.XSHE,0.252,0.2902,0.0852,0.5884,20.6174,99.5174,0.4826,0.5884,1.9288,4.0614,3.7554,121.2525,,115.155,2.8662,-31.1284,-6450.3525,61.7895,21.7133,61.7895,21.7133,-7.7087,-76.5313,-35.4191,-69.7186,-29.1648,-67.441,-1,-1,-1
0,002743.XSHE,2017-04-28,78.1,78.1004,2.51,2.03,4.92,002743.XSHE,0.3595,0.2483,0.1373,1.5256,9.8801,98.4385,1.5677,1.5256,1.405,4.4891,4.2592,74.3852,0.2969,69.0778,98.494,-36.4699,-2335.5989,1.2497,-37.8086,1.2497,-37.8086,-13.4347,102.0329,12.2688,61.2392,10.0039,46.2039,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002745.XSHE,2015-04-23,42.3,42.3019,7.53,4.59,-263.57,002745.XSHE,4.73,4.73,1.64,12.14,26.24,85.43,14.57,12.14,3.07,6.34,1.07,99.89,0.0,100.08,74.3,-10.62,-72.86,15.49,-39.04,15.49,-39.04,1.56,-7.29,0.92,-8.89,2.42,-7.64,1,1,1
0,002745.XSHE,2015-08-26,43.58,43.798,7.63,4.63,31.38,002745.XSHE,7.05,6.93,2.38,11.29,27.12,87.0,13.02,11.29,3.92,7.65,1.2,98.72,0.21,98.42,91.02,-14.9,-114.7,8.73,66.37,8.73,66.37,-12.99,48.68,-13.13,54.61,-13.2,51.05,1,1,1
0,002745.XSHE,2015-10-30,37.79,36.1329,6.3,3.73,41.69,002745.XSHE,0.87,0.82,0.33,2.23,16.6,96.53,3.44,2.23,4.43,8.82,0.34,96.58,-0.81,94.74,124.79,35.03,1009.04,-8.62,-29.04,-8.62,-29.04,-67.1,-81.24,-76.93,-86.0,-79.32,-87.67,1,1,1
0,002745.XSHE,2016-02-29,52.16,41.9432,7.26,4.42,30.84,002745.XSHE,0.33,-0.98,0.09,0.57,13.24,103.6,-3.23,0.57,4.99,9.65,0.47,751.95,-78.22,-291.54,100.08,39.81,-1105.71,-19.28,12.16,-19.28,12.16,-127.18,-205.09,-94.33,-71.26,-93.34,-61.27,-1,1,1
0,002745.XSHE,2016-04-29,53.7,53.6956,5.46,3.54,16.85,002745.XSHE,2.01,1.93,0.62,6.1,18.78,93.2,6.8,6.1,3.06,8.23,1.19,95.09,-0.01,95.99,96.88,6.04,88.77,9.15,-17.57,9.15,-17.57,-49.06,273.76,-45.14,782.14,-45.32,657.86,-1,-1,-1
0,002745.XSHE,2016-08-26,84.03,70.2725,7.16,4.55,66.73,002745.XSHE,2.7474,2.6953,1.0099,8.2502,25.803,90.4907,9.5078,8.2502,4.3248,7.7255,2.1768,97.7617,-0.0156,98.101,90.755,7.3879,77.6918,1.4111,54.5764,1.4111,54.5764,-25.9572,116.1161,-25.868,108.9062,-26.7222,102.4261,-1,-1,-1
0,002745.XSHE,2016-10-29,109.25,75.4411,3.91,4.86,6.72,002745.XSHE,3.2228,3.0699,1.3709,10.6865,26.5593,88.4046,11.6755,10.6865,3.5876,8.3716,1.453,95.1454,0.6572,95.2551,83.4236,7.72,66.5778,80.2251,26.1157,80.2251,26.1157,511.15,54.87,765.1766,63.3565,839.0183,58.0275,-1,-1,-1
0,002745.XSHE,2017-04-21,60.11,75.4411,3.79,4.12,25.98,002745.XSHE,3.0828,3.136,1.2086,8.7207,23.9238,89.1176,11.768,8.7207,2.5036,7.3626,1.0279,98.8678,8.0459,101.724,100.9549,13.1796,121.1096,84.5917,14.8782,84.5917,14.8782,773.3797,15.7879,2722.1633,-6.2534,2294.0215,-1.2498,1,1,1
0,002745.XSHE,2017-04-28,40.74,40.7441,3.79,3.49,25.98,002745.XSHE,2.4927,2.5064,0.85,8.6213,24.9575,89.3888,10.4007,8.6213,2.5453,7.6825,1.8222,103.7089,-2.0575,100.5478,78.4489,0.341,3.2131,87.3596,-16.3384,87.3596,-16.3384,186.5523,-26.0588,164.5989,-17.2925,162.6983,-16.8389,1,1,1
0,002745.XSHE,2017-08-21,35.557,41.7231,3.6688,3.1675,-136.5519,002745.XSHE,3.1984,2.9374,0.9826,8.4965,22.822,91.991,9.1408,8.4965,2.8343,7.3539,2.5858,86.4675,12.2194,91.8411,75.3728,24.0762,300.613,64.8235,35.9835,64.8235,35.9835,58.4625,19.5115,69.7438,34.0162,69.898,30.9174,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002746.XSHE,2015-04-29,83.81,83.8062,3.8,2.14,-68.85,002746.XSHE,0.27,0.14,0.16,0.57,6.05,99.7,0.3,0.57,0.6,3.54,0.47,52.84,0.0,52.84,129.92,5.51,1822.8199,19.12,-15.67,19.12,-15.67,-55.84,843.05,-15.89,428.32,-15.89,428.32,1,1,1
0,002746.XSHE,2015-08-27,103.97,102.8891,4.64,2.53,388.43,002746.XSHE,0.69,0.52,0.42,1.29,4.19,99.02,1.23,1.29,0.8,2.46,0.29,76.1,19.21,76.1,95.61,10.98,1118.5601,17.41,11.75,17.41,11.75,-44.38,354.61,-40.1,152.02,-40.1,152.02,1,1,1
0,002746.XSHE,2015-10-31,101.39,90.9219,4.1,2.15,30.55,002746.XSHE,0.64,0.25,0.38,1.38,4.81,99.45,0.64,1.38,0.89,3.12,-0.08,39.88,6.73,39.88,116.01,10.27,1863.51,-10.9,-13.44,-10.9,-13.44,-90.39,-54.64,-81.41,-7.23,-81.41,-7.23,1,1,1
0,002746.XSHE,2016-04-16,405.83,135.125,6.06,3.29,-189.81,002746.XSHE,0.92,-0.24,0.56,1.88,4.29,100.5,0.27,1.88,1.55,2.76,0.73,-26.76,41.04,-26.7,116.0,8.17,-1622.64,-13.36,6.21,-13.36,6.21,778.38,-55.73,1685.7,44.57,1686.58,44.64,1,1,1
0,002746.XSHE,2016-04-25,408.53,267.3805,6.1,3.31,-191.07,002746.XSHE,2.02,1.87,1.38,4.64,9.98,95.71,4.46,4.64,1.03,3.38,0.22,92.48,3.69,92.53,91.83,-5.12,-119.25,1.94,-0.78,1.94,-0.78,1405.5,1549.04,727.09,144.7,732.56,146.2,1,1,1
0,002746.XSHE,2016-08-13,164.23,294.4365,6.53,3.76,-77.71,002746.XSHE,5.4008,5.7173,3.7319,10.9302,14.8504,88.4254,11.692,10.9302,0.986,3.0152,-0.0483,105.8954,1.074,105.8599,83.482,22.4862,194.2722,6.8387,17.1222,6.8387,17.1222,916.4219,206.9241,805.6224,175.9457,811.1102,175.7943,-1,1,1
0,002746.XSHE,2016-10-27,85.26,341.474,7.28,4.29,-61.18,002746.XSHE,6.7058,6.5601,5.2087,17.9991,21.6509,82.3921,17.8382,17.9991,0.6132,3.1122,0.0014,97.8267,1.2797,97.8267,136.4858,28.9606,164.4754,37.3205,11.2569,37.3205,11.2569,3703.3882,69.7427,1688.5217,83.2097,1688.4869,82.1027,1,1,1
0,002746.XSHE,2017-04-28,47.96,397.016,4.51,4.59,10.74,002746.XSHE,3.3193,3.1746,2.7519,11.5301,14.5583,88.8754,11.3917,11.5301,0.7631,1.0679,-0.2674,95.6288,2.2961,95.6413,128.7436,29.7686,267.5929,32.8663,2.7644,32.8663,2.7644,5538.0913,-34.3734,714.4048,-34.1695,712.1902,-34.3148,-1,-1,-1
0,002746.XSHE,2017-04-28,32.16,32.1646,3.97,3.77,9.47,002746.XSHE,0.7647,0.3403,0.6359,3.4161,4.7083,98.4663,3.0324,3.4161,1.0903,2.3792,-0.1615,44.8965,43.8732,44.4972,116.5223,3.3475,218.2622,6.9581,-20.126,6.9581,-20.126,-27.3038,-78.7377,-21.2413,-76.3354,-22.4401,-76.4892,-1,-1,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002747.XSHE,2015-04-28,42.5,52.1042,4.95,5.09,130183.6484,002747.XSHE,1.38,0.64,0.95,4.95,32.8,98.56,1.44,4.95,9.64,19.45,-0.64,25.48,0.0,46.56,55.89,-5.41,-375.54,-1.08,-27.63,-1.08,-27.63,26.84,-89.13,-0.77,-72.22,-12.26,-72.37,1,1,1
0,002747.XSHE,2015-08-12,179.74,176.7829,16.77,15.22,44.24,002747.XSHE,3.22,3.01,2.38,9.31,36.39,93.57,6.43,9.31,9.09,19.89,0.55,77.85,0.0,93.29,48.09,-12.79,-198.83,-9.03,24.57,-9.03,24.57,-6.67,456.88,-12.83,134.34,-15.72,133.88,-1,1,1
0,002747.XSHE,2015-10-28,132.09,123.1353,11.68,10.88,174.74,002747.XSHE,0.73,0.2,0.53,2.96,37.99,101.23,-1.23,2.96,12.27,23.67,1.17,-42.43,0.0,27.46,83.47,-2.25,183.05,-15.83,-25.03,-15.83,-25.03,-347.45,-114.31,-37.45,-76.16,-41.32,-75.88,1,1,1
0,002747.XSHE,2016-04-25,222.1,196.6518,17.01,18.04,222.99,002747.XSHE,7.88,2.01,5.3,21.29,32.22,96.84,3.17,21.29,8.86,18.43,0.79,13.65,0.04,25.54,37.77,22.14,701.39,2.66,51.89,2.66,51.89,-66.1,491.52,69.49,991.88,65.47,961.49,1,1,1
0,002747.XSHE,2016-04-25,160.65,122.1686,12.3,13.05,161.29,002747.XSHE,1.02,0.63,0.63,5.14,35.14,98.93,1.05,5.14,9.99,21.76,0.27,22.93,-0.58,61.54,54.4,-17.93,-1671.95,-8.58,-35.56,-8.58,-35.56,-33.61,-78.72,-5.07,-84.44,-1.36,-83.53,1,1,1
0,002747.XSHE,2016-08-24,163.62,163.3981,16.62,17.64,-85.75,002747.XSHE,3.5344,3.3176,2.0081,11.7139,33.3493,93.2546,6.9706,11.7139,7.7314,16.4236,1.0854,67.2626,2.245,93.8657,52.422,-13.8322,-205.0608,13.4861,54.6412,13.4861,54.6412,22.9371,931.1584,42.7138,252.2879,42.398,237.6218,1,1,1
0,002747.XSHE,2016-10-28,165.18,181.5163,19.69,18.89,100.01,002747.XSHE,1.8731,1.5146,1.2507,8.8049,31.9001,95.1889,4.7886,8.8049,7.7568,15.4797,1.1238,51.3436,-0.2408,80.8584,38.2566,-13.036,-270.9545,102.8319,33.998,102.8319,33.998,890.7552,-7.9473,502.9108,0.7209,506.6853,2.7604,-1,-1,-1
0,002747.XSHE,2017-03-21,126.63,175.7425,6.34,15.18,41.66,002747.XSHE,1.9871,1.0928,1.9309,15.4892,28.9274,97.3916,4.675,15.4892,8.3253,14.9582,0.2825,14.4992,11.488,54.9943,75.101,-0.6684,-25.626,57.4702,17.9239,57.4702,17.9239,132.5269,15.1279,14.5477,107.448,-7.9244,61.1,-1,-1,-1
0,002747.XSHE,2017-04-28,166.22,166.2242,7.85,16.81,101.5,002747.XSHE,0.9169,0.4355,0.8673,12.7818,34.8091,100.4601,1.5906,12.7818,8.9178,23.6678,0.3555,-2.9141,12.9892,47.4957,72.4002,-37.2975,8106.9653,40.7835,-42.3862,40.7835,-42.3862,114.2117,-80.398,249.9578,-52.4567,162.1041,-53.1055,1,1,1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label_30,label_60,label_90
0,002748.XSHE,2015-04-23,47.23,47.2268,4.09,3.7,-1456.26,002748.XSHE,2.51,2.36,1.7,7.97,17.23,91.45,8.8,7.96,2.84,4.24,0.04,91.28,2.68,93.96,40.9,-4.47,-52.28,-10.8,-9.72,-10.75,-9.78,-38.95,46.04,-33.84,44.97,-33.84,44.97,1,1,1
0,002748.XSHE,2015-08-27,59.57,52.7245,4.65,4.24,11.59,002748.XSHE,0.51,0.43,0.37,1.49,10.42,98.13,1.64,1.49,2.67,5.67,0.58,98.4,-12.25,84.94,45.0,-5.5,-294.06,-10.35,7.75,-10.39,7.87,-88.28,-79.93,-87.62,-79.88,-87.62,-79.88,-1,1,1
0,002748.XSHE,2015-10-29,64.34,36.3778,3.21,3.01,-157.15,002748.XSHE,0.07,1.32,0.05,0.31,14.68,92.95,7.05,0.31,2.85,5.92,-1.3,3907.49,0.0,1993.66,68.77,23.42,332.32,-38.4,-37.32,-38.4,-37.35,-12.69,169.42,-95.83,-87.01,-95.83,-87.01,1,1,1
0,002748.XSHE,2016-04-20,140.61,60.5469,5.34,5.56,335.62,002748.XSHE,1.95,1.18,1.48,6.02,17.4,95.66,6.41,6.02,3.57,7.05,1.33,60.77,28.95,60.41,58.54,-0.6,-13.92,-7.32,52.0,-7.32,52.0,9.16,38.24,12.45,2866.8899,12.45,2866.8899,-1,1,1
